"date","customer","id","product","price"
"2019-06-08",1325967409206,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-01-22",1325967409206,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-06-10",1328459513910,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-16",1328459513910,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1328459513910,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-06-10",1328972300342,18912461324342,"Facial (5oz)",19.97
"2019-06-10",1328972300342,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-06-12",1332726136886,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-06-12",1332726136886,8879208038454,"Eye Cream",27.97
"2019-06-12",1332914094134,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-13",1333520007222,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-06-13",1334481780790,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-15",1337192710198,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-06-18",1339421950006,18912461324342,"Facial (5oz)",19.97
"2019-06-18",1339421950006,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-06-18",1339421950006,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-18",1339421950006,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-11-28",1339421950006,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-11-28",1339421950006,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-07-03",1339421950006,29897667725,"Yellow Conditioner (16oz)",29.91
"2020-10-13",1339421950006,29897667725,"Yellow Conditioner (16oz)",29.91
"2020-10-13",1339421950006,32519182417974,"Good Luck Serum (2oz)",24.97
"2020-10-13",1339421950006,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2019-06-17",1339658043446,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-18",1340618899510,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-13",1340618899510,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-13",1340618899510,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-10-14",1340618899510,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-18",1341164322870,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-03-23",1341164322870,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-18",1341826924598,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-06-18",1341826924598,37162194829,"Hair Mask (8oz)",29.97
"2019-06-20",1343261507638,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-21",1345712128054,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-22",1347218538550,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-06-23",1348394647606,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-06-23",1348394647606,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-24",1349238718518,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-26",1352245575734,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-06-26",1352245575734,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-06-26",1352245575734,37162194829,"Hair Mask (8oz)",29.97
"2019-06-26",1352289812534,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-06-26",1352487895094,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-28",1356473434166,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-06-29",1357955039286,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-29",1357955039286,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-10-24",1357955039286,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-10-24",1357955039286,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-10-14",1357955039286,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-06-29",1358548369462,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-15",1358548369462,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-06-30",1358734458934,8879208038454,"Eye Cream",27.97
"2019-11-29",1358734458934,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-11-29",1358734458934,8879208038454,"Eye Cream",27.97
"2019-06-30",1359432155190,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-11-09",1359730376758,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-10-28",1359730376758,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-02",1362462146614,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-05-09",1362462146614,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-06-13",1362462146614,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-06-13",1362462146614,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2020-06-13",1362462146614,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-02-24",1362462146614,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-02-24",1362462146614,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-02-24",1362462146614,32845171064886,"Hair Treatment(6oz)",24.97
"2021-02-24",1362462146614,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-03",1370316308534,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-04-18",1370316308534,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-04-18",1370316308534,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-03",1370339868726,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-03",1370960298038,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-05",1372961046582,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-05",1372961046582,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-05",1372984016950,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-16",1372984016950,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-11-29",1372984016950,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-03-30",1372984016950,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-06",1380467408950,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-05-29",1380467408950,18912461324342,"Facial (5oz)",19.97
"2020-05-29",1380467408950,8879208038454,"Eye Cream",27.97
"2020-05-29",1380467408950,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-05-29",1380467408950,31762458345526,"Eye Cream (1oz)",20.97
"2020-10-13",1380467408950,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-10-13",1380467408950,18912461324342,"Facial (5oz)",19.97
"2020-10-13",1380467408950,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-10-13",1380467408950,32519182417974,"Good Luck Serum (2oz)",24.97
"2019-07-09",1385719595062,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-10-14",1385719595062,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-03-29",1385719595062,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-22",1385719595062,37162194829,"Hair Mask (8oz)",29.97
"2021-06-22",1385719595062,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-06-22",1385719595062,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-07-19",1385719595062,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-07-20",1385719595062,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-11-20",1385719595062,31762458345526,"Eye Cream (1oz)",20.97
"2021-11-20",1385719595062,18912461324342,"Facial (5oz)",19.97
"2021-11-20",1385719595062,32519182417974,"Good Luck Serum (2oz)",24.97
"2019-07-09",1385792962614,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-09",1385792962614,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-09",1386205282358,37162194829,"Hair Mask (8oz)",29.97
"2019-07-09",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-09",1386205282358,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-11-30",1386205282358,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-12-24",1386205282358,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-02-06",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-05-09",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-08-29",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-10-14",1386205282358,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-10-14",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-02-20",1386205282358,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-02-20",1386205282358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-10",1387419074614,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-10",1387419074614,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-11",1388848218166,8879208038454,"Eye Cream",27.97
"2019-09-28",1388848218166,18912461324342,"Facial (5oz)",19.97
"2019-09-28",1388848218166,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-11",1388886818870,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-01-15",1388886818870,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-01-15",1388886818870,37162194829,"Hair Mask (8oz)",29.97
"2020-01-15",1388886818870,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-11-06",1388886818870,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-11-06",1388886818870,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-12",1390146125878,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-12",1390146125878,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-12",1390217789494,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-11-30",1390217789494,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-10-13",1390217789494,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-13",1392131407926,8879208038454,"Eye Cream",27.97
"2019-07-13",1392516792374,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-13",1392516792374,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-12-01",1392516792374,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-12-01",1392516792374,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-12-01",1392516792374,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-13",1392527900726,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-13",1392527900726,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-13",1392527900726,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-13",1392631382070,18912461324342,"Facial (5oz)",19.97
"2019-07-13",1392631382070,8879208038454,"Eye Cream",27.97
"2019-07-13",1392631382070,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-07-31",1392631382070,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-07-31",1392631382070,32519182417974,"Good Luck Serum (2oz)",24.97
"2020-07-31",1392631382070,31762458345526,"Eye Cream (1oz)",20.97
"2020-07-31",1392631382070,18912461324342,"Facial (5oz)",19.97
"2021-07-18",1392631382070,31762458345526,"Eye Cream (1oz)",20.97
"2021-07-18",1392631382070,18912461324342,"Facial (5oz)",19.97
"2021-07-18",1392631382070,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-07-20",1392631382070,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2019-07-13",1393013882934,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-13",1393541349430,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-13",1393726619702,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-13",1393748443190,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-14",1394318508086,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-14",1394318508086,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-14",1394741411894,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-14",1395357155382,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-14",1396137033782,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-14",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-19",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-09-30",1396666073142,18912461324342,"Facial (5oz)",19.97
"2019-09-30",1396666073142,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-09-30",1396666073142,8879208038454,"Eye Cream",27.97
"2019-11-09",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-11-09",1396666073142,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-01-04",1396666073142,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2020-01-04",1396666073142,18912461324342,"Facial (5oz)",19.97
"2020-01-04",1396666073142,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-01-04",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-02-27",1396666073142,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-02-27",1396666073142,8879208038454,"Eye Cream",27.97
"2020-03-18",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-04-16",1396666073142,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-04-16",1396666073142,18912461324342,"Facial (5oz)",19.97
"2020-04-16",1396666073142,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-04-16",1396666073142,31762458345526,"Eye Cream (1oz)",20.97
"2019-07-14",1396999553078,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-14",1397160575030,18912461324342,"Facial (5oz)",19.97
"2019-07-14",1397160575030,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-15",1399358685238,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-15",1399358685238,37162194829,"Hair Mask (8oz)",29.97
"2019-07-15",1399446110262,37162194829,"Hair Mask (8oz)",29.97
"2019-09-11",1399446110262,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-09-11",1399446110262,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-15",1399612178486,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-15",1400102486070,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-15",1400102486070,37162194829,"Hair Mask (8oz)",29.97
"2020-03-30",1400102486070,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-15",1400207605814,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-10-09",1400207605814,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-01-01",1400207605814,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2020-04-06",1400207605814,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-22",1400207605814,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-16",1400799330358,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-16",1400799330358,18912461324342,"Facial (5oz)",19.97
"2019-07-16",1400825479222,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-11-27",1400825479222,37162194829,"Hair Mask (8oz)",29.97
"2021-11-27",1400825479222,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-16",1400828100662,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-16",1400828100662,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-16",1400828100662,8879208038454,"Eye Cream",27.97
"2019-07-16",1400876073014,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1400876073014,18912461324342,"Facial (5oz)",19.97
"2019-07-16",1400876073014,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1400876073014,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-16",1400876073014,8879208038454,"Eye Cream",27.97
"2019-07-16",1400876073014,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-16",1401104367670,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1401104367670,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-16",1401123602486,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1401123602486,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1401123602486,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-10-14",1401123602486,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-10-14",1401123602486,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-16",1401149194294,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1401149194294,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-16",1401149194294,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2020-06-09",1401149194294,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-06-28",1401149194294,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-11-26",1401149194294,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-16",1401370509366,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1401370509366,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-16",1401812418614,8879208038454,"Eye Cream",27.97
"2019-07-16",1401812418614,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-16",1401824772150,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-16",1401850200118,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-16",1401850200118,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-01",1401850200118,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-16",1401898631222,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1401898631222,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-11-28",1401898631222,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-11-28",1401898631222,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-02-26",1401898631222,37162194829,"Hair Mask (8oz)",29.97
"2020-03-28",1401898631222,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-06-12",1401898631222,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-06-12",1401898631222,31762458345526,"Eye Cream (1oz)",20.97
"2020-08-15",1401898631222,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-08-15",1401898631222,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-08-15",1401898631222,32519182417974,"Good Luck Serum (2oz)",24.97
"2020-10-14",1401898631222,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-10-14",1401898631222,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-02-06",1401898631222,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-21",1401898631222,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-05-07",1401898631222,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-08-15",1401898631222,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-08-15",1401898631222,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-11-14",1401898631222,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-11-27",1401898631222,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1401936314422,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-16",1402054967350,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-07-16",1402054967350,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-07-16",1402149175350,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-16",1402233552950,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-16",1402233552950,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-17",1402377961526,8879208038454,"Eye Cream",27.97
"2019-07-17",1402377961526,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-11-26",1402377961526,31762458345526,"Eye Cream (1oz)",20.97
"2021-11-26",1402377961526,31762458345526,"Eye Cream (1oz)",20.97
"2019-07-17",1402385793078,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-17",1403448918070,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-17",1403448918070,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2020-10-13",1403448918070,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-18",1404132130870,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-19",1405351755830,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-19",1405351755830,18912461324342,"Facial (5oz)",19.97
"2019-07-19",1405368500278,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-19",1405368500278,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-08-15",1406586454070,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-10-14",1406586454070,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-11-26",1406586454070,32519182417974,"Good Luck Serum (2oz)",24.97
"2019-07-21",1407343067190,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-21",1407343067190,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-21",1407343067190,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-07-21",1408631046198,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-21",1408631046198,37162194829,"Hair Mask (8oz)",29.97
"2020-06-04",1408631046198,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-06-04",1408631046198,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-07-22",1410018672694,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-22",1410018672694,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-22",1410231533622,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-23",1411269034038,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-23",1411274473526,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-23",1411308716086,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-07-23",1411511255094,8879208038454,"Eye Cream",27.97
"2019-07-24",1412641423414,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-07-26",1415759986742,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-11-13",1418462691382,8879208038454,"Eye Cream",27.97
"2020-06-11",1418462691382,8879208038454,"Eye Cream",27.97
"2020-06-11",1418462691382,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-07-06",1418462691382,20047163490358,"Moisturizer (1.7oz)",24.97
"2020-10-13",1418462691382,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-07-29",1421073154102,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-12-02",1421073154102,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-12-02",1421073154102,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-10-15",1421073154102,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2020-10-15",1421073154102,8734170546230,"Blue Shampoo and Conditioner",35.97
"2020-10-15",1421073154102,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-07-30",1421193969718,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-01",1428576403510,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-09-04",1428576403510,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-01",1429414969398,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-26",1429414969398,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-08-03",1437526884406,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-08-03",1437526884406,18912461324342,"Facial (5oz)",19.97
"2019-08-03",1437526884406,8879208038454,"Eye Cream",27.97
"2019-12-02",1437526884406,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-08-07",1443280879670,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2020-07-08",1443280879670,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-07-08",1443280879670,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-07",1443825942582,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-08-08",1444006658102,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-08-09",1446584123446,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-06-22",1446584123446,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2019-08-09",1447302266934,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-11",1447302266934,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-11",1447302266934,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-12",1447302266934,17012202561,"Yellow Styling Cream (4oz)",19.47
"2019-08-09",1447509426230,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-09",1447532199990,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-09",1447532199990,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-10",1448368209974,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-14",1448368209974,29897659469,"Yellow Shampoo  (16oz)",28.64
"2020-01-30",1448368209974,29897667725,"Yellow Conditioner (16oz)",29.91
"2020-04-30",1448368209974,29897667725,"Yellow Conditioner (16oz)",29.91
"2020-07-27",1448368209974,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-10",1448588542006,18912461324342,"Facial (5oz)",19.97
"2019-08-10",1448588542006,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-08-10",1448588542006,8879208038454,"Eye Cream",27.97
"2019-08-17",1448588542006,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-12",1450348642358,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2019-08-12",1450613440566,18912461324342,"Facial (5oz)",19.97
"2019-12-06",1452690374710,20047163490358,"Moisturizer (1.7oz)",24.97
"2019-08-15",1456086122550,29897667725,"Yellow Conditioner (16oz)",29.91
"2019-08-15",1456086122550,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-12-02",1456086122550,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-12-02",1456086122550,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-12-02",1456086122550,37162194829,"Hair Mask (8oz)",29.97
"2019-12-02",1456086122550,17012202561,"Yellow Styling Cream (4oz)",19.47
"2020-10-15",1456086122550,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-26",1456086122550,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2019-08-16",1456905224246,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-16",1457391468598,29897659469,"Yellow Shampoo  (16oz)",28.64
"2019-08-16",1457846517814,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-17",1459174998070,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-17",1459201540150,8734170546230,"Blue Shampoo and Conditioner",35.97
"2019-08-17",1459273138230,8734170546230,"Blue Shampoo and Conditioner",35.97
